IdReporte;CodigoPdv;NombrePdv;TiempoPos;TiempoTotal
22;268;PLUS No. 2 COUNTRY;09/07/2015 10:20;49
22;268;PLUS No. 2 COUNTRY;09/07/2015 10:20;76
22;229;HEROES 1;09/07/2015 10:21;67
22;229;HEROES 1;09/07/2015 10:25;34
22;237;COUNTRY 2;09/07/2015 10:29;81
22;237;COUNTRY 2;09/07/2015 10:37;48
22;237;COUNTRY 2;09/07/2015 10:40;77
22;229;HEROES 1;09/07/2015 10:50;41
22;237;COUNTRY 2;09/07/2015 11:11;19
22;268;PLUS No. 2 COUNTRY;09/07/2015 11:16;25
22;268;PLUS No. 2 COUNTRY;09/07/2015 11:30;23
22;268;PLUS No. 2 COUNTRY;09/07/2015 11:34;39
22;229;HEROES 1;09/07/2015 11:42;25
22;268;PLUS No. 2 COUNTRY;09/07/2015 11:49;8
22;268;PLUS No. 2 COUNTRY;09/07/2015 11:50;82
22;268;PLUS No. 2 COUNTRY;09/07/2015 11:50;75
22;237;COUNTRY 2;09/07/2015 11:50;221
22;268;PLUS No. 2 COUNTRY;09/07/2015 12:09;34
22;268;PLUS No. 2 COUNTRY;09/07/2015 12:11;54
22;268;PLUS No. 2 COUNTRY;09/07/2015 12:14;61
22;268;PLUS No. 2 COUNTRY;09/07/2015 12:19;46
22;229;HEROES 1;09/07/2015 12:21;39
22;268;PLUS No. 2 COUNTRY;09/07/2015 12:37;0
22;229;HEROES 1;09/07/2015 12:44;0
22;268;PLUS No. 2 COUNTRY;09/07/2015 12:50;25
22;237;COUNTRY 2;09/07/2015 13:09;58
22;268;PLUS No. 2 COUNTRY;09/07/2015 13:20;161
22;268;PLUS No. 2 COUNTRY;09/07/2015 13:32;37
22;229;HEROES 1;09/07/2015 13:53;20
22;268;PLUS No. 2 COUNTRY;09/07/2015 14:16;131
22;268;PLUS No. 2 COUNTRY;09/07/2015 14:18;35
22;268;PLUS No. 2 COUNTRY;09/07/2015 14:46;72
22;237;COUNTRY 2;09/07/2015 15:01;30
22;268;PLUS No. 2 COUNTRY;09/07/2015 15:15;77
22;268;PLUS No. 2 COUNTRY;09/07/2015 15:20;56
22;268;PLUS No. 2 COUNTRY;09/07/2015 15:26;70
22;229;HEROES 1;09/07/2015 15:35;25
22;229;HEROES 1;09/07/2015 15:37;18
22;268;PLUS No. 2 COUNTRY;09/07/2015 15:50;89
22;268;PLUS No. 2 COUNTRY;09/07/2015 15:55;25
22;268;PLUS No. 2 COUNTRY;09/07/2015 16:06;47
22;268;PLUS No. 2 COUNTRY;09/07/2015 16:08;28
22;268;PLUS No. 2 COUNTRY;09/07/2015 16:39;94
22;268;PLUS No. 2 COUNTRY;09/07/2015 16:41;66
22;268;PLUS No. 2 COUNTRY;09/07/2015 16:47;50
22;268;PLUS No. 2 COUNTRY;09/07/2015 17:32;126
22;268;PLUS No. 2 COUNTRY;09/07/2015 17:36;21
22;268;PLUS No. 2 COUNTRY;09/07/2015 17:44;122
22;229;HEROES 1;09/07/2015 18:14;109
22;229;HEROES 1;09/07/2015 18:19;81
22;237;COUNTRY 2;09/07/2015 18:58;39
22;268;PLUS No. 2 COUNTRY;09/07/2015 19:24;37
22;229;HEROES 1;09/07/2015 19:27;20
22;237;COUNTRY 2;09/07/2015 19:28;29
22;268;PLUS No. 2 COUNTRY;09/07/2015 19:42;41
22;237;COUNTRY 2;09/07/2015 19:52;33
22;237;COUNTRY 2;09/07/2015 19:55;71
22;268;PLUS No. 2 COUNTRY;09/07/2015 19:58;50
22;268;PLUS No. 2 COUNTRY;09/07/2015 20:04;33
22;229;HEROES 1;09/07/2015 20:07;19
22;229;HEROES 1;09/07/2015 20:12;19
22;268;PLUS No. 2 COUNTRY;09/07/2015 20:15;43
22;268;PLUS No. 2 COUNTRY;09/07/2015 20:20;73
22;268;PLUS No. 2 COUNTRY;09/07/2015 20:20;120
22;268;PLUS No. 2 COUNTRY;09/07/2015 20:29;34
22;268;PLUS No. 2 COUNTRY;09/07/2015 20:48;38
22;268;PLUS No. 2 COUNTRY;09/07/2015 20:50;69
22;268;PLUS No. 2 COUNTRY;09/07/2015 20:54;48
22;268;PLUS No. 2 COUNTRY;09/07/2015 20:56;56
22;268;PLUS No. 2 COUNTRY;09/07/2015 21:06;26
22;268;PLUS No. 2 COUNTRY;09/07/2015 21:20;77
22;268;PLUS No. 2 COUNTRY;09/07/2015 21:23;53
22;268;PLUS No. 2 COUNTRY;09/07/2015 21:24;14
22;268;PLUS No. 2 COUNTRY;09/07/2015 21:50;74
22;268;PLUS No. 2 COUNTRY;09/07/2015 22:01;38
22;268;PLUS No. 2 COUNTRY;09/07/2015 22:04;46
22;268;PLUS No. 2 COUNTRY;09/07/2015 22:52;22
22;268;PLUS No. 2 COUNTRY;09/07/2015 23:10;40
22;268;PLUS No. 2 COUNTRY;09/07/2015 23:18;39
22;268;PLUS No. 2 COUNTRY;10/07/2015 01:48;0
22;268;PLUS No. 2 COUNTRY;10/07/2015 02:13;246
22;268;PLUS No. 2 COUNTRY;10/07/2015 05:40;45
22;268;PLUS No. 2 COUNTRY;10/07/2015 05:42;48
22;268;PLUS No. 2 COUNTRY;10/07/2015 06:44;138
22;268;PLUS No. 2 COUNTRY;10/07/2015 07:05;80
22;268;PLUS No. 2 COUNTRY;10/07/2015 07:16;77
22;268;PLUS No. 2 COUNTRY;10/07/2015 07:27;134
22;237;COUNTRY 2;10/07/2015 07:44;153
22;229;HEROES 1;10/07/2015 07:50;139
22;268;PLUS No. 2 COUNTRY;10/07/2015 07:54;58
22;268;PLUS No. 2 COUNTRY;10/07/2015 07:56;66
22;268;PLUS No. 2 COUNTRY;10/07/2015 07:59;136
22;268;PLUS No. 2 COUNTRY;10/07/2015 08:08;140
22;268;PLUS No. 2 COUNTRY;10/07/2015 08:11;174
22;268;PLUS No. 2 COUNTRY;10/07/2015 08:23;119
22;229;HEROES 1;10/07/2015 08:34;112
22;229;HEROES 1;10/07/2015 08:36;128
22;229;HEROES 1;10/07/2015 08:39;129
22;268;PLUS No. 2 COUNTRY;10/07/2015 08:42;106
22;268;PLUS No. 2 COUNTRY;10/07/2015 08:53;108
22;268;PLUS No. 2 COUNTRY;10/07/2015 08:55;118
22;237;COUNTRY 2;10/07/2015 08:55;94
22;268;PLUS No. 2 COUNTRY;10/07/2015 08:58;57
22;268;PLUS No. 2 COUNTRY;10/07/2015 09:17;45
22;268;PLUS No. 2 COUNTRY;10/07/2015 09:19;40
22;268;PLUS No. 2 COUNTRY;10/07/2015 09:20;59
22;268;PLUS No. 2 COUNTRY;10/07/2015 09:20;89
22;229;HEROES 1;10/07/2015 09:20;129
22;268;PLUS No. 2 COUNTRY;10/07/2015 09:31;109
22;268;PLUS No. 2 COUNTRY;10/07/2015 09:34;17
22;268;PLUS No. 2 COUNTRY;10/07/2015 09:40;14
22;268;PLUS No. 2 COUNTRY;10/07/2015 09:45;102
22;268;PLUS No. 2 COUNTRY;10/07/2015 09:50;110
22;268;PLUS No. 2 COUNTRY;10/07/2015 09:57;12
22;268;PLUS No. 2 COUNTRY;10/07/2015 10:01;17
22;268;PLUS No. 2 COUNTRY;10/07/2015 10:06;24
22;268;PLUS No. 2 COUNTRY;10/07/2015 10:19;14
22;268;PLUS No. 2 COUNTRY;10/07/2015 10:20;23
22;268;PLUS No. 2 COUNTRY;10/07/2015 10:24;19
22;237;COUNTRY 2;10/07/2015 10:25;83
22;268;PLUS No. 2 COUNTRY;10/07/2015 10:29;34
22;268;PLUS No. 2 COUNTRY;10/07/2015 10:34;63
22;268;PLUS No. 2 COUNTRY;10/07/2015 10:40;63
22;237;COUNTRY 2;10/07/2015 10:46;81
22;229;HEROES 1;10/07/2015 10:48;66
22;229;HEROES 1;10/07/2015 10:49;78
22;237;COUNTRY 2;10/07/2015 10:49;87
22;268;PLUS No. 2 COUNTRY;10/07/2015 10:50;25
22;268;PLUS No. 2 COUNTRY;10/07/2015 10:50;37
22;268;PLUS No. 2 COUNTRY;10/07/2015 10:50;136
22;237;COUNTRY 2;10/07/2015 10:53;87
22;268;PLUS No. 2 COUNTRY;10/07/2015 10:59;9
22;268;PLUS No. 2 COUNTRY;10/07/2015 11:00;15
22;229;HEROES 1;10/07/2015 11:03;0
22;268;PLUS No. 2 COUNTRY;10/07/2015 11:03;3
22;268;PLUS No. 2 COUNTRY;10/07/2015 11:07;38
22;237;COUNTRY 2;10/07/2015 11:11;12
22;268;PLUS No. 2 COUNTRY;10/07/2015 11:14;89
22;268;PLUS No. 2 COUNTRY;10/07/2015 11:20;117
22;268;PLUS No. 2 COUNTRY;10/07/2015 11:28;11
22;268;PLUS No. 2 COUNTRY;10/07/2015 11:29;42
22;268;PLUS No. 2 COUNTRY;10/07/2015 11:33;12
22;229;HEROES 1;10/07/2015 11:35;16
22;229;HEROES 1;10/07/2015 11:38;22
22;237;COUNTRY 2;10/07/2015 11:45;87
22;237;COUNTRY 2;10/07/2015 11:47;81
22;237;COUNTRY 2;10/07/2015 12:00;28
22;268;PLUS No. 2 COUNTRY;10/07/2015 12:07;26
22;237;COUNTRY 2;10/07/2015 12:18;26
22;229;HEROES 1;10/07/2015 12:25;42
22;229;HEROES 1;10/07/2015 12:25;34
22;268;PLUS No. 2 COUNTRY;10/07/2015 12:25;99
22;237;COUNTRY 2;10/07/2015 12:26;21
22;268;PLUS No. 2 COUNTRY;10/07/2015 12:30;58
22;268;PLUS No. 2 COUNTRY;10/07/2015 12:32;12
22;237;COUNTRY 2;10/07/2015 12:36;37
22;268;PLUS No. 2 COUNTRY;10/07/2015 12:40;74
22;268;PLUS No. 2 COUNTRY;10/07/2015 13:01;62
22;268;PLUS No. 2 COUNTRY;10/07/2015 13:02;129
22;268;PLUS No. 2 COUNTRY;10/07/2015 13:05;62
22;268;PLUS No. 2 COUNTRY;10/07/2015 13:06;86
22;229;HEROES 1;10/07/2015 13:07;18
22;268;PLUS No. 2 COUNTRY;10/07/2015 13:09;64
22;237;COUNTRY 2;10/07/2015 13:14;34
22;229;HEROES 1;10/07/2015 13:20;25
22;268;PLUS No. 2 COUNTRY;10/07/2015 13:20;100
22;268;PLUS No. 2 COUNTRY;10/07/2015 13:35;19
22;268;PLUS No. 2 COUNTRY;10/07/2015 13:42;14
22;268;PLUS No. 2 COUNTRY;10/07/2015 14:06;31
22;237;COUNTRY 2;10/07/2015 14:20;115
22;268;PLUS No. 2 COUNTRY;10/07/2015 14:20;60
22;268;PLUS No. 2 COUNTRY;10/07/2015 14:46;119
22;268;PLUS No. 2 COUNTRY;10/07/2015 14:50;95
22;268;PLUS No. 2 COUNTRY;10/07/2015 14:54;126
22;268;PLUS No. 2 COUNTRY;10/07/2015 14:56;132
22;237;COUNTRY 2;10/07/2015 15:03;111
22;268;PLUS No. 2 COUNTRY;10/07/2015 15:05;13
22;237;COUNTRY 2;10/07/2015 15:19;44
22;268;PLUS No. 2 COUNTRY;10/07/2015 15:20;97
22;268;PLUS No. 2 COUNTRY;10/07/2015 15:20;281
22;229;HEROES 1;10/07/2015 15:28;12
22;268;PLUS No. 2 COUNTRY;10/07/2015 15:29;53
22;268;PLUS No. 2 COUNTRY;10/07/2015 15:36;33
22;268;PLUS No. 2 COUNTRY;10/07/2015 15:37;34
22;237;COUNTRY 2;10/07/2015 15:40;26
22;229;HEROES 1;10/07/2015 15:49;18
22;268;PLUS No. 2 COUNTRY;10/07/2015 15:50;68
22;268;PLUS No. 2 COUNTRY;10/07/2015 15:50;166
22;229;HEROES 1;10/07/2015 15:52;19
22;268;PLUS No. 2 COUNTRY;10/07/2015 15:55;24
22;268;PLUS No. 2 COUNTRY;10/07/2015 16:19;25
22;237;COUNTRY 2;10/07/2015 16:40;37
22;268;PLUS No. 2 COUNTRY;10/07/2015 16:41;18
22;268;PLUS No. 2 COUNTRY;10/07/2015 16:42;20
22;268;PLUS No. 2 COUNTRY;10/07/2015 17:07;60
22;268;PLUS No. 2 COUNTRY;10/07/2015 17:13;23
22;268;PLUS No. 2 COUNTRY;10/07/2015 17:14;31
22;268;PLUS No. 2 COUNTRY;10/07/2015 17:20;48
22;268;PLUS No. 2 COUNTRY;10/07/2015 17:20;62
22;268;PLUS No. 2 COUNTRY;10/07/2015 17:36;17
22;268;PLUS No. 2 COUNTRY;10/07/2015 17:38;85
22;229;HEROES 1;10/07/2015 17:43;80
22;229;HEROES 1;10/07/2015 17:44;94
22;268;PLUS No. 2 COUNTRY;10/07/2015 17:50;541
22;268;PLUS No. 2 COUNTRY;10/07/2015 17:54;13
22;268;PLUS No. 2 COUNTRY;10/07/2015 18:10;23
22;229;HEROES 1;10/07/2015 18:14;91
22;268;PLUS No. 2 COUNTRY;10/07/2015 18:17;22
22;268;PLUS No. 2 COUNTRY;10/07/2015 18:20;31
22;268;PLUS No. 2 COUNTRY;10/07/2015 18:22;21
22;237;COUNTRY 2;10/07/2015 18:24;74
22;268;PLUS No. 2 COUNTRY;10/07/2015 18:44;35
22;268;PLUS No. 2 COUNTRY;10/07/2015 18:50;45
22;268;PLUS No. 2 COUNTRY;10/07/2015 18:50;157
22;268;PLUS No. 2 COUNTRY;10/07/2015 19:00;7
22;268;PLUS No. 2 COUNTRY;10/07/2015 19:03;17
22;237;COUNTRY 2;10/07/2015 19:06;18
22;268;PLUS No. 2 COUNTRY;10/07/2015 19:20;21
22;268;PLUS No. 2 COUNTRY;10/07/2015 19:44;109
22;229;HEROES 1;10/07/2015 19:53;43
22;268;PLUS No. 2 COUNTRY;10/07/2015 19:54;103
22;268;PLUS No. 2 COUNTRY;10/07/2015 20:02;28
22;229;HEROES 1;10/07/2015 20:20;43
22;268;PLUS No. 2 COUNTRY;10/07/2015 20:20;606
22;268;PLUS No. 2 COUNTRY;10/07/2015 20:25;82
22;268;PLUS No. 2 COUNTRY;10/07/2015 20:26;36
22;237;COUNTRY 2;10/07/2015 20:27;75
22;268;PLUS No. 2 COUNTRY;10/07/2015 20:31;85
22;268;PLUS No. 2 COUNTRY;10/07/2015 20:32;35
22;268;PLUS No. 2 COUNTRY;10/07/2015 20:35;13
22;268;PLUS No. 2 COUNTRY;10/07/2015 20:41;23
22;268;PLUS No. 2 COUNTRY;10/07/2015 20:53;13
22;268;PLUS No. 2 COUNTRY;10/07/2015 21:13;12
22;268;PLUS No. 2 COUNTRY;10/07/2015 21:17;16
22;268;PLUS No. 2 COUNTRY;10/07/2015 21:19;22
22;268;PLUS No. 2 COUNTRY;10/07/2015 21:21;49
22;268;PLUS No. 2 COUNTRY;10/07/2015 21:32;13
22;268;PLUS No. 2 COUNTRY;10/07/2015 21:56;13
22;268;PLUS No. 2 COUNTRY;10/07/2015 22:15;21
22;268;PLUS No. 2 COUNTRY;10/07/2015 22:50;578
22;268;PLUS No. 2 COUNTRY;10/07/2015 23:25;13
22;268;PLUS No. 2 COUNTRY;10/07/2015 23:40;107
22;268;PLUS No. 2 COUNTRY;11/07/2015 01:23;245
22;268;PLUS No. 2 COUNTRY;11/07/2015 01:26;248
22;268;PLUS No. 2 COUNTRY;11/07/2015 01:31;249
22;268;PLUS No. 2 COUNTRY;11/07/2015 02:01;222
22;268;PLUS No. 2 COUNTRY;11/07/2015 02:10;226
22;268;PLUS No. 2 COUNTRY;11/07/2015 02:42;187
22;268;PLUS No. 2 COUNTRY;11/07/2015 03:04;160
22;268;PLUS No. 2 COUNTRY;11/07/2015 05:13;46
22;268;PLUS No. 2 COUNTRY;11/07/2015 05:20;50
22;268;PLUS No. 2 COUNTRY;11/07/2015 05:23;42
22;268;PLUS No. 2 COUNTRY;11/07/2015 05:24;50
22;268;PLUS No. 2 COUNTRY;11/07/2015 05:55;8
22;268;PLUS No. 2 COUNTRY;11/07/2015 06:37;12
22;237;COUNTRY 2;11/07/2015 07:42;25
22;229;HEROES 1;11/07/2015 07:56;30
22;268;PLUS No. 2 COUNTRY;11/07/2015 08:05;12
22;237;COUNTRY 2;11/07/2015 08:11;12
22;268;PLUS No. 2 COUNTRY;11/07/2015 08:15;5
22;237;COUNTRY 2;11/07/2015 08:42;32
22;268;PLUS No. 2 COUNTRY;11/07/2015 08:43;50
22;268;PLUS No. 2 COUNTRY;11/07/2015 08:49;71
22;268;PLUS No. 2 COUNTRY;11/07/2015 08:50;39
22;237;COUNTRY 2;11/07/2015 08:57;13
22;268;PLUS No. 2 COUNTRY;11/07/2015 10:01;22
22;237;COUNTRY 2;11/07/2015 10:09;31
22;268;PLUS No. 2 COUNTRY;11/07/2015 10:31;41
22;268;PLUS No. 2 COUNTRY;11/07/2015 10:37;48
22;268;PLUS No. 2 COUNTRY;11/07/2015 10:49;19
22;268;PLUS No. 2 COUNTRY;11/07/2015 11:20;107
22;268;PLUS No. 2 COUNTRY;11/07/2015 11:21;100
22;268;PLUS No. 2 COUNTRY;11/07/2015 11:25;27
22;229;HEROES 1;11/07/2015 11:45;68
22;229;HEROES 1;11/07/2015 11:50;66
22;268;PLUS No. 2 COUNTRY;11/07/2015 11:54;12
22;237;COUNTRY 2;11/07/2015 12:24;50
22;268;PLUS No. 2 COUNTRY;11/07/2015 13:02;72
22;237;COUNTRY 2;11/07/2015 13:19;52
22;268;PLUS No. 2 COUNTRY;11/07/2015 13:47;49
22;268;PLUS No. 2 COUNTRY;11/07/2015 14:25;21
22;268;PLUS No. 2 COUNTRY;11/07/2015 14:40;17
22;268;PLUS No. 2 COUNTRY;11/07/2015 14:45;45
22;229;HEROES 1;11/07/2015 14:50;99
22;268;PLUS No. 2 COUNTRY;11/07/2015 15:01;12
22;268;PLUS No. 2 COUNTRY;11/07/2015 15:11;43
22;268;PLUS No. 2 COUNTRY;11/07/2015 15:50;42
22;268;PLUS No. 2 COUNTRY;11/07/2015 16:08;43
22;268;PLUS No. 2 COUNTRY;11/07/2015 16:12;13
22;268;PLUS No. 2 COUNTRY;11/07/2015 16:34;35
22;268;PLUS No. 2 COUNTRY;11/07/2015 16:47;60
22;268;PLUS No. 2 COUNTRY;11/07/2015 17:00;32
22;268;PLUS No. 2 COUNTRY;11/07/2015 17:02;64
22;268;PLUS No. 2 COUNTRY;11/07/2015 17:05;71
22;229;HEROES 1;11/07/2015 17:16;48
22;229;HEROES 1;11/07/2015 18:02;12
22;268;PLUS No. 2 COUNTRY;11/07/2015 18:09;69
22;268;PLUS No. 2 COUNTRY;11/07/2015 18:18;73
22;268;PLUS No. 2 COUNTRY;11/07/2015 18:59;84
22;229;HEROES 1;11/07/2015 19:04;27
22;229;HEROES 1;11/07/2015 19:11;45
22;268;PLUS No. 2 COUNTRY;11/07/2015 19:35;36
22;268;PLUS No. 2 COUNTRY;11/07/2015 19:37;68
22;268;PLUS No. 2 COUNTRY;11/07/2015 19:49;56
22;268;PLUS No. 2 COUNTRY;11/07/2015 19:53;47
22;268;PLUS No. 2 COUNTRY;11/07/2015 19:54;33
22;268;PLUS No. 2 COUNTRY;11/07/2015 19:58;32
22;268;PLUS No. 2 COUNTRY;11/07/2015 20:16;34
22;268;PLUS No. 2 COUNTRY;11/07/2015 20:36;114
22;268;PLUS No. 2 COUNTRY;11/07/2015 22:15;62
22;268;PLUS No. 2 COUNTRY;11/07/2015 22:50;180
22;268;PLUS No. 2 COUNTRY;11/07/2015 23:00;137
22;268;PLUS No. 2 COUNTRY;11/07/2015 23:01;151
22;268;PLUS No. 2 COUNTRY;11/07/2015 23:41;124
22;268;PLUS No. 2 COUNTRY;12/07/2015 00:32;103
22;268;PLUS No. 2 COUNTRY;12/07/2015 01:10;67
22;268;PLUS No. 2 COUNTRY;12/07/2015 01:28;65
22;268;PLUS No. 2 COUNTRY;12/07/2015 01:46;723
22;268;PLUS No. 2 COUNTRY;12/07/2015 01:47;653
22;268;PLUS No. 2 COUNTRY;12/07/2015 06:29;10
22;268;PLUS No. 2 COUNTRY;12/07/2015 06:32;15
22;268;PLUS No. 2 COUNTRY;12/07/2015 06:33;38
22;268;PLUS No. 2 COUNTRY;12/07/2015 06:33;41
22;268;PLUS No. 2 COUNTRY;12/07/2015 06:34;42
22;268;PLUS No. 2 COUNTRY;12/07/2015 06:37;45
22;268;PLUS No. 2 COUNTRY;12/07/2015 06:42;46
22;268;PLUS No. 2 COUNTRY;12/07/2015 06:44;51
22;268;PLUS No. 2 COUNTRY;12/07/2015 06:46;30
22;268;PLUS No. 2 COUNTRY;12/07/2015 07:24;14
22;268;PLUS No. 2 COUNTRY;12/07/2015 07:34;22
22;268;PLUS No. 2 COUNTRY;12/07/2015 07:50;83
22;268;PLUS No. 2 COUNTRY;12/07/2015 07:53;61
22;268;PLUS No. 2 COUNTRY;12/07/2015 07:57;34
22;268;PLUS No. 2 COUNTRY;12/07/2015 07:59;81
22;268;PLUS No. 2 COUNTRY;12/07/2015 08:00;12
22;268;PLUS No. 2 COUNTRY;12/07/2015 08:12;91
22;268;PLUS No. 2 COUNTRY;12/07/2015 08:50;21
22;268;PLUS No. 2 COUNTRY;12/07/2015 08:53;40
22;268;PLUS No. 2 COUNTRY;12/07/2015 08:54;26
22;268;PLUS No. 2 COUNTRY;12/07/2015 09:01;24
22;237;COUNTRY 2;12/07/2015 09:17;62
22;268;PLUS No. 2 COUNTRY;12/07/2015 09:32;75
22;229;HEROES 1;12/07/2015 10:54;12
22;268;PLUS No. 2 COUNTRY;12/07/2015 11:06;32
22;229;HEROES 1;12/07/2015 11:35;14
22;268;PLUS No. 2 COUNTRY;12/07/2015 11:49;13
22;229;HEROES 1;12/07/2015 12:15;15
22;229;HEROES 1;12/07/2015 12:44;32
22;268;PLUS No. 2 COUNTRY;12/07/2015 12:49;54
22;268;PLUS No. 2 COUNTRY;12/07/2015 13:16;48
22;229;HEROES 1;12/07/2015 13:22;28
22;268;PLUS No. 2 COUNTRY;12/07/2015 14:16;111
22;237;COUNTRY 2;12/07/2015 15:05;93
22;268;PLUS No. 2 COUNTRY;12/07/2015 15:10;39
22;268;PLUS No. 2 COUNTRY;12/07/2015 15:13;39
22;268;PLUS No. 2 COUNTRY;12/07/2015 15:30;73
22;268;PLUS No. 2 COUNTRY;12/07/2015 15:36;94
22;268;PLUS No. 2 COUNTRY;12/07/2015 15:50;28
22;268;PLUS No. 2 COUNTRY;12/07/2015 15:52;0
22;229;HEROES 1;12/07/2015 16:30;0
22;229;HEROES 1;12/07/2015 17:30;15
22;268;PLUS No. 2 COUNTRY;12/07/2015 17:43;32
22;268;PLUS No. 2 COUNTRY;12/07/2015 17:45;107
22;268;PLUS No. 2 COUNTRY;12/07/2015 17:50;213
22;268;PLUS No. 2 COUNTRY;12/07/2015 18:08;11
22;268;PLUS No. 2 COUNTRY;12/07/2015 18:21;87
22;268;PLUS No. 2 COUNTRY;12/07/2015 18:55;50
22;268;PLUS No. 2 COUNTRY;12/07/2015 19:34;42
22;268;PLUS No. 2 COUNTRY;12/07/2015 19:36;20
22;268;PLUS No. 2 COUNTRY;12/07/2015 19:49;76
22;268;PLUS No. 2 COUNTRY;12/07/2015 19:50;115
22;268;PLUS No. 2 COUNTRY;12/07/2015 19:50;89
22;268;PLUS No. 2 COUNTRY;12/07/2015 19:54;168
22;268;PLUS No. 2 COUNTRY;12/07/2015 20:20;71
22;268;PLUS No. 2 COUNTRY;12/07/2015 20:33;11
22;268;PLUS No. 2 COUNTRY;12/07/2015 20:37;61
22;268;PLUS No. 2 COUNTRY;12/07/2015 20:44;32
22;268;PLUS No. 2 COUNTRY;12/07/2015 20:49;15
22;268;PLUS No. 2 COUNTRY;12/07/2015 20:50;37
22;268;PLUS No. 2 COUNTRY;12/07/2015 20:50;60
22;268;PLUS No. 2 COUNTRY;12/07/2015 20:53;227
22;268;PLUS No. 2 COUNTRY;12/07/2015 21:02;7
22;268;PLUS No. 2 COUNTRY;12/07/2015 22:05;60
22;268;PLUS No. 2 COUNTRY;12/07/2015 22:17;54
22;268;PLUS No. 2 COUNTRY;12/07/2015 22:53;32
22;268;PLUS No. 2 COUNTRY;13/07/2015 00:00;40
22;268;PLUS No. 2 COUNTRY;13/07/2015 00:28;24
22;268;PLUS No. 2 COUNTRY;13/07/2015 05:30;14
22;268;PLUS No. 2 COUNTRY;13/07/2015 05:43;27
22;268;PLUS No. 2 COUNTRY;13/07/2015 06:07;31
22;268;PLUS No. 2 COUNTRY;13/07/2015 06:34;12
22;268;PLUS No. 2 COUNTRY;13/07/2015 07:16;11
22;268;PLUS No. 2 COUNTRY;13/07/2015 07:31;50
22;229;HEROES 1;13/07/2015 07:32;28
22;268;PLUS No. 2 COUNTRY;13/07/2015 07:48;29
22;268;PLUS No. 2 COUNTRY;13/07/2015 08:18;34
22;237;COUNTRY 2;13/07/2015 08:36;20
22;237;COUNTRY 2;13/07/2015 08:40;18
22;268;PLUS No. 2 COUNTRY;13/07/2015 08:45;132
22;268;PLUS No. 2 COUNTRY;13/07/2015 08:50;84
22;268;PLUS No. 2 COUNTRY;13/07/2015 08:53;43
22;237;COUNTRY 2;13/07/2015 08:54;12
22;268;PLUS No. 2 COUNTRY;13/07/2015 08:55;125
22;268;PLUS No. 2 COUNTRY;13/07/2015 09:09;77
22;268;PLUS No. 2 COUNTRY;13/07/2015 09:20;86
22;229;HEROES 1;13/07/2015 09:26;98
22;268;PLUS No. 2 COUNTRY;13/07/2015 09:54;39
22;268;PLUS No. 2 COUNTRY;13/07/2015 10:29;143
22;268;PLUS No. 2 COUNTRY;13/07/2015 10:43;26
22;268;PLUS No. 2 COUNTRY;13/07/2015 10:50;45
22;268;PLUS No. 2 COUNTRY;13/07/2015 10:50;23
22;268;PLUS No. 2 COUNTRY;13/07/2015 11:17;91
22;268;PLUS No. 2 COUNTRY;13/07/2015 11:20;106
22;237;COUNTRY 2;13/07/2015 11:24;59
22;268;PLUS No. 2 COUNTRY;13/07/2015 11:28;84
22;229;HEROES 1;13/07/2015 11:34;13
22;268;PLUS No. 2 COUNTRY;13/07/2015 11:43;27
22;268;PLUS No. 2 COUNTRY;13/07/2015 11:44;15
22;237;COUNTRY 2;13/07/2015 11:56;83
22;268;PLUS No. 2 COUNTRY;13/07/2015 12:10;37
22;237;COUNTRY 2;13/07/2015 13:14;40
22;229;HEROES 1;13/07/2015 13:20;53
22;268;PLUS No. 2 COUNTRY;13/07/2015 13:20;59
22;268;PLUS No. 2 COUNTRY;13/07/2015 13:50;93
22;268;PLUS No. 2 COUNTRY;13/07/2015 14:12;57
22;268;PLUS No. 2 COUNTRY;13/07/2015 14:20;72
22;268;PLUS No. 2 COUNTRY;13/07/2015 14:21;71
22;237;COUNTRY 2;13/07/2015 14:28;35
22;268;PLUS No. 2 COUNTRY;13/07/2015 14:29;34
22;229;HEROES 1;13/07/2015 14:41;54
22;229;HEROES 1;13/07/2015 14:43;43
22;268;PLUS No. 2 COUNTRY;13/07/2015 14:49;45
22;268;PLUS No. 2 COUNTRY;13/07/2015 14:50;61
22;268;PLUS No. 2 COUNTRY;13/07/2015 15:50;280
22;268;PLUS No. 2 COUNTRY;13/07/2015 16:13;24
22;229;HEROES 1;13/07/2015 16:13;60
22;268;PLUS No. 2 COUNTRY;13/07/2015 16:20;38
22;268;PLUS No. 2 COUNTRY;13/07/2015 16:26;28
22;268;PLUS No. 2 COUNTRY;13/07/2015 16:34;41
22;268;PLUS No. 2 COUNTRY;13/07/2015 16:43;21
22;268;PLUS No. 2 COUNTRY;13/07/2015 16:50;38
22;229;HEROES 1;13/07/2015 16:52;26
22;268;PLUS No. 2 COUNTRY;13/07/2015 17:16;48
22;268;PLUS No. 2 COUNTRY;13/07/2015 17:18;50
22;268;PLUS No. 2 COUNTRY;13/07/2015 17:20;65
22;268;PLUS No. 2 COUNTRY;13/07/2015 17:38;13
22;237;COUNTRY 2;13/07/2015 17:46;40
22;268;PLUS No. 2 COUNTRY;13/07/2015 17:50;93
22;268;PLUS No. 2 COUNTRY;13/07/2015 18:11;78
22;237;COUNTRY 2;13/07/2015 18:19;50
